id|nome|contrato_id|posto_id
0d2ed604-2216-41ef-98af-3586bb62fc3f|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|9b5a2981-fa03-4d86-b35b-e0a022684a9e
f1823a35-2504-4dfb-912a-483c34eb4dc9|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|484a03b1-c52c-444b-9e47-d5f5354ce780
96eb1ec7-e027-490e-960c-154e5455abc7|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|12efdabf-9872-4ac0-9162-e10bc48d886d
b69b340d-6d2a-4d56-8309-1cd3dad056ce|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|1088007e-0183-4b09-867b-c813d5f09ac1
45640afc-7abc-4025-a2a5-208527baa51c|AUX DE COZINHA|204ec86a-9d2b-4ed0-a472-161c4e946227|3767af90-a64d-4ec8-9df0-2933f2dddd26
6292a25f-537d-4d32-8478-401b2ef0c608|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|acb95821-7280-45f6-8f2c-49faef006949
f2f0edc6-a0e2-425a-82eb-428092ee061e|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|cd5ee515-5004-448d-b01b-c804fa576c08
7b0708cd-1ad1-43db-be8a-d9603957d3ac|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|9338c3c7-c7b9-4aee-8093-2577254bac5b
7a570fc7-04f4-4218-bee1-87b684ecf641|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|c9f473c5-2990-4a07-b833-13a89a56e1e0
f097bbbd-b81a-4ba9-b5ae-7dd5df8b86d4|AUX DE COZINHA|204ec86a-9d2b-4ed0-a472-161c4e946227|52d8a9ed-1f5b-4b8e-ac66-77f607345345
d0f98c19-bb74-4d0c-81c4-bf9e1bc62479|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|90c042f1-46df-41b1-897c-ffcdef836881
e1234421-e8e1-4be3-a733-3ce3cba709a1|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|c6e3ddeb-1b14-4db0-9123-d022f8cc91d5
e0f0b70a-86b4-41e5-80a4-63089790d1e2|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|bd86d8c6-4644-4284-83eb-72e22a5d0eac
2e7341a7-a8a0-419f-b2df-93e156d765e1|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|d697e5d5-8b9d-4512-b9c4-5b84c1a6e07e
636e0245-7a00-470c-91c1-5e45d73dd84e|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|5067bc2a-f14f-4204-90df-11fd4f4f1d25
6fbb9b3f-7ba1-4db0-ae53-74b20a216992|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|d11090a7-5dec-4168-b373-46d9e9317071
4118e2b8-7af4-4850-9290-181606c07d17|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|785287e3-77ff-4392-9308-af523ed75a1a
714149c4-40e8-4631-9c82-c7826a27850a|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|ab7b724b-df8e-4d51-b49d-8cb139ac4f5a
8ebe0597-b7c5-47de-9b97-ca2d258c68e9|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|cc0efea1-e1d1-44e8-adce-bfa16b557c13
31c20d45-ba00-44f3-a9f0-b3d126c14c86|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|50f13577-96de-4114-bf2e-54020a37248e
fc2a4059-2490-4a4b-a962-329d063dd543|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|fb14ad5c-5c6c-4b66-b669-6bccd2b5f68c
b95b9d83-5b33-40e4-9770-760017e65351|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|cea75e0b-326c-4174-a8da-b807546a2806
90896610-4621-4c3e-a045-7b9551c7d756|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|41bf8856-b575-4e57-a729-c25530f0b1ad
43122127-ba9e-4d73-ae9c-e25d9399be36|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|6b74b164-0de3-4cc4-9b69-a6426263f0f7
e0da6b5a-0d7b-485e-a472-f780cbff0d77|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|8007de8c-7901-4a3f-9bbd-9ab2234db148
bc98bbf7-ff63-4a3f-8644-63d06eac0581|AUX DE COZINHA|204ec86a-9d2b-4ed0-a472-161c4e946227|cf65a48b-3df6-45b1-b799-41489d3a54fb
7378e84f-9b3b-46e9-a408-f89f73ceb699|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|a2f9c13e-130c-442c-9816-a1ac3477a3c9
f262e673-c140-4a5e-8627-589c75d976c2|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|551f1931-aa04-4382-b5f9-52bb2fbca24e
4a5f5708-7da1-4b7e-8911-36bdb15145d3|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|a22b8221-412f-414e-964d-4ef663c8c711
d795f073-d658-4526-be78-ea27a216af8c|AUX DE COZINHA|204ec86a-9d2b-4ed0-a472-161c4e946227|21368e16-9b6c-46b0-b7b0-ea52e0c9bfb3
3bfb122d-6486-432f-84d1-19b7d6f54763|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|ca3064ee-a982-4915-8408-f7df34d66d49
0aa3a63a-236d-4c74-93ec-805dd89692cb|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|bc845227-2ca2-4b4b-a385-176ac5876dd4
3a82eb59-acff-4113-a828-eef74245c505|AUX DE COZINHA|27e23133-db59-4386-a015-33a7310768fb|d51d71a3-3619-4719-b353-aeeaa21a1a3f
1838edb1-df02-4001-ab70-c9e16ab372e5|AUX DE LIMPEZA|ce135d03-700c-45f3-a401-11913d9aa8ae|a5a2bbf6-9021-43e6-b45b-68efe125a9d1
364b517a-7dba-4e3f-8f41-ac77fbe9a8fc|AUX DE LIMPEZA|ce135d03-700c-45f3-a401-11913d9aa8ae|de5548b3-becd-4be9-be88-9f4a1848b993
d4c93326-9dd7-41e9-b50e-fe2baf91854e|AUX DE LIMPEZA|ce135d03-700c-45f3-a401-11913d9aa8ae|e938cc96-a633-4f9c-a47b-0d0949619ab5
29749589-e592-43e5-80f8-6ee7fea83c8e|AUX DE LIMPEZA|ce135d03-700c-45f3-a401-11913d9aa8ae|dff44277-d4f3-4507-b089-7aaeb9e08bde
be7dbe44-1506-4865-bc68-b2d4e3be69be|AUX DE LIMPEZA|ce135d03-700c-45f3-a401-11913d9aa8ae|b6a43d95-4fcf-4d32-b484-75583042a16a
cbbe5b0d-d34c-4350-8c8b-543efb2f3573|AUX DE LIMPEZA|ce135d03-700c-45f3-a401-11913d9aa8ae|1261cbba-d7f6-41e6-af77-f8b507aba2cc
dd31775e-2465-49a0-b592-93ce58deb5e7|AUX EM SAÚDE BUCAL|4a81da4b-42a5-4507-89d9-a5dae8cc88ef|59a17b03-8cc4-4826-8463-2c3ab34e72b4
a13ba697-dbd7-4311-a387-36f582532fa4|AUX LIMPEZA|32a52035-24b9-44f0-a80b-cbe418509e44|e58536c6-3d49-4f4b-bbf4-5e528ba931b1
b26be81e-85a8-4a06-b4c2-0fffcdc053aa|AUX LIMPEZA|32a52035-24b9-44f0-a80b-cbe418509e44|4bd5c185-4fc6-46a7-a086-9480c295ccc0
76096cd9-ce2c-4ec2-bb48-6538c8a66fc1|AUX LIMPEZA|32a52035-24b9-44f0-a80b-cbe418509e44|70734bd4-2017-4bbd-8a35-18be5cfa59f7
ce67a77f-76e8-44b8-a54b-ae0abe0731b8|AUX LIMPEZA|32a52035-24b9-44f0-a80b-cbe418509e44|87f88aa6-8a34-45b0-88d2-8e3c0c772f63
6606acd0-0c11-4b1e-acb3-98194581c821|AUX LIMPEZA|32a52035-24b9-44f0-a80b-cbe418509e44|6ff1e731-2a23-489f-98d2-60486b24e38b
12eb35ff-e974-4b92-a168-bb263723ff53|AUX LIMPEZA|32a52035-24b9-44f0-a80b-cbe418509e44|7a3fd533-6a51-468b-9379-617503f48123
641107b8-f932-4921-9e53-79454135051b|AUX LIMPEZA|32a52035-24b9-44f0-a80b-cbe418509e44|c8cb648b-2429-4d59-8965-aa098e34283e
2c76c226-e6f3-4ef1-8e82-e73af40c6916|AUX MANUTENÇÃO PREDIAL|df731573-bad3-4a6b-9e96-06de32e28768|7c2c93b4-1c3d-45b5-a907-483486c5fe4d
20d5a674-7537-4541-ba7f-c2535a989d2d|AUX MANUTENÇÃO PREDIAL|df731573-bad3-4a6b-9e96-06de32e28768|19dd8d55-4068-4ccb-9393-46f55e4a3776
2377df54-01a6-4e65-a5af-45373e225cb4|AUX MANUTENÇÃO PREDIAL|df731573-bad3-4a6b-9e96-06de32e28768|0bef6be6-67c1-4a88-8337-9107ed95f84c
9d7dd910-70e5-4123-9e0d-894f94f9de63|AUX MANUTENÇÃO PREDIAL|df731573-bad3-4a6b-9e96-06de32e28768|371d47f8-97cd-427b-8047-203d44420805
d3d084ad-47b9-4363-8e71-0755100e81ba|AUX MANUTENÇÃO PREDIAL|df731573-bad3-4a6b-9e96-06de32e28768|908fe04f-47b2-4ba4-932c-f9886a549188
6d626b6f-0b28-4c4c-b49f-d38bb8fd6c7b|AUX MANUTENÇÃO PREDIAL|df731573-bad3-4a6b-9e96-06de32e28768|12b7b5ec-734a-4bbe-9912-1edcb3c8712a
58bebdb7-11dc-4018-85c1-633eac76c802|AUX MANUTENÇÃO PREDIAL|df731573-bad3-4a6b-9e96-06de32e28768|900d6e30-adce-4fe6-8c1b-39fad0aebbc6
4e8ecd4e-ce4d-469f-bac1-81001a252d94|AUX MANUTENÇÃO PREDIAL|df731573-bad3-4a6b-9e96-06de32e28768|1b45fdcc-14aa-41e0-b929-2d9a677ce698
4eeb4a47-51d9-4e73-bafb-f51263339ef2|AUX MANUTENÇÃO PREDIAL|df731573-bad3-4a6b-9e96-06de32e28768|2154a017-e01a-4bbf-af8b-cc47640985f6
8cae9fab-0720-44ad-9c48-48c3eda1d5ac|AUX MANUTENÇÃO PREDIAL|df731573-bad3-4a6b-9e96-06de32e28768|7f58123c-43fa-4a47-b88a-e4b80ff48c2c
0f8e27c2-28b3-4a9b-9766-301840789395|AUX MANUTENÇÃO PREDIAL|df731573-bad3-4a6b-9e96-06de32e28768|3b7a3f06-82c3-49ab-a260-e627e4df38f9
