id|nome
5f71138a-2517-4886-ab8c-92c712bf08ef|COZINHEIRO GERAL
3735041d-28fd-43c0-86e7-4364b9635a92|COZINHEIRO GERAL
5b8d4a94-ad01-4569-bab2-86c080c4d502|COZINHEIRO GERAL
da3baf9c-6c1e-48cb-8910-0700f53bac8e|COZINHEIRO GERAL
a18158e3-d570-4df3-a5d4-a6699e98269e|COZINHEIRO GERAL
7f6c1a3f-0675-47a6-bc8c-4e357c8335ec|COZINHEIRO GERAL
42845259-e7e1-44bb-8181-159725389da5|COZINHEIRO GERAL
406eb549-091b-4ff4-8924-0c38425a057f|COZINHEIRO GERAL
b1f872c5-6b02-406d-8b7c-8bd721810e2e|COZINHEIRO GERAL
26c3ff31-6738-4de1-bcd5-3cb0961aa6e0|COZINHEIRO GERAL
9f0a779e-eafd-493b-b4f4-7b1b6e2e0c44|COZINHEIRO GERAL
3ced4417-3e12-4b08-81c2-f7d391f71da6|COZINHEIRO GERAL
1b416e6f-ff8a-419b-8107-5a416a6564ae|COZINHEIRO GERAL
6889eefc-ec11-4fe5-b43d-9fcfc0a08ed9|COZINHEIRO GERAL
3e5d7e6e-0d60-49a1-9795-95966cb61a31|COZINHEIRO GERAL
b4563cae-1250-4b69-af1c-bb3ac16d6e79|COZINHEIRO GERAL
8a7f09d0-7c90-4b90-9a0f-3ce36619aae6|COZINHEIRO GERAL
664c5e8d-a1e4-4a5c-b132-de609007306b|COZINHEIRO GERAL
c232225f-6b98-4954-a5f0-87144f768be8|COZINHEIRO GERAL
718617a7-5af8-4db4-bcea-cf7e1911360c|COZINHEIRO GERAL
76f02a1b-0023-4844-8834-9fe5a3820249|COZINHEIRO GERAL
a492dd6a-7eaf-4786-b23a-d3a54509321f|COZINHEIRO GERAL
80bcda46-cc23-4ab3-a6d1-3de503010b4d|COZINHEIRO GERAL
9e72c770-2a8e-4738-a433-9c945e108575|COZINHEIRO GERAL
d5e6991c-5afd-4248-ade2-735c418aaf31|COZINHEIRO GERAL
bc3ac539-9fb7-4128-8545-1487191050ff|COZINHEIRO GERAL
df530ce2-3e14-423f-9194-0ceef23fae60|COZINHEIRO GERAL
8af07499-077c-486c-9020-445c2d424f23|COZINHEIRO GERAL
554caa6f-e680-4ba2-81cb-93c1ab48aa27|COZINHEIRO GERAL
608e2efa-5727-402e-b64f-5ef3050928dd|COZINHEIRO GERAL
873a1cca-0ad9-425c-a2fa-2922bf345079|COZINHEIRO GERAL
1b4a1eea-84f1-4532-a41e-747f650eceeb|COZINHEIRO GERAL
b0caf0b8-2dbd-448c-b978-4f7da1d2bcc8|COZINHEIRO GERAL
49a9b931-f916-44aa-bd6c-158656ff3f01|COZINHEIRO GERAL
7df72072-b8b5-47e5-a0e0-ba7d51d96055|COZINHEIRO GERAL
760f0e87-1c42-4ce0-a8f5-06cfedf317d3|COZINHEIRO GERAL
8b390ebc-1fbe-4be2-ba73-90a9b6134436|COZINHEIRO GERAL
09215abe-6e36-458b-94c0-1c8b9d44e0a8|COZINHEIRO GERAL
42b3d4e4-17b8-4dc6-9df2-e7c1fbcab7e8|COZINHEIROS
d0c964cb-78bb-448e-9691-2570ae68ac42|COZINHEIROS
ff11c313-5c88-4c4e-ae99-125b7fb442d7|COZINHEIROS
28a8a499-6b63-410e-8723-95848448e031|COZINHEIROS
602a7c34-71bd-413a-a5c1-029e64bc912b|EDUCADOR SOCIAL
6937f181-66ee-4d8f-9548-4c7fa20273d7|EDUCADOR SOCIAL
989527a9-f669-4051-8814-16dcb0185876|ENCARREGADO ADMINISTRATIVO
a1a7bf44-5c50-4302-8dbb-4ee1ab68afae|ENCARREGADO ADMINISTRATIVO
ee9edce7-a850-4a3e-bfb5-a5339c9141d6|ENCARREGADO ADMINISTRATIVO
67733ba1-d32e-4229-8284-52ac058f1cf4|ENCARREGADO ADMINISTRATIVO
f96deb10-7057-4f85-bd1b-9801c042c316|ENCARREGADO ADMINISTRATIVO
73b2f7b4-716b-4808-a621-6814ed693370|ENCARREGADO ADMINISTRATIVO
850be2fc-1a06-4bfd-b0ea-e69d66731588|ENCARREGADO ADMINISTRATIVO
008ad62b-898b-4a3d-a3bf-9e6a4cf9e584|ENCARREGADO ADMINISTRATIVO
146210c7-7c1b-400a-a590-177240b405c7|ESTAGIÁRIO
9f9e1124-bbe5-4525-8f91-b760fd4e0cbf|funç
0c757918-fe56-4bc5-b680-8cca64edf31e|FUNÇÃO TESTE
d6816c4f-3aa7-40cb-98fb-e96fef27b4c0|JARDINEIRO
59cbcc7c-4cc3-478d-841b-8e55720241e1|JARDINEIRO
c437327f-71eb-4d84-b249-9fd2e58f55e3|JARDINEIRO
4aca8d89-0243-47df-b3f5-192d2beb7769|JARDINEIRO
c673a96e-9550-45d4-85ca-494d15c4d584|JARDINEIRO
07b55bd6-58cf-4dd1-8979-e2d27288b118|JARDINEIRO
b2407159-520f-4d48-aeee-eac6a9350481|JARDINEIRO
edddc22b-87c3-459c-96f6-d50a8ea0b9d7|JARDINEIRO
fcdbaea8-81f3-4ff6-ba28-45ad72a6b28f|JARDINEIRO
be47fbf6-5690-4ea5-b9b8-941caac78fb9|JARDINEIRO
cb229837-3f19-4204-96b0-9921311bf2a5|JARDINEIRO
13cda0b8-a003-426d-b193-2f0c66cdcb11|JARDINEIRO
8c37a6f0-d0b2-441e-a2c4-9210fdcbebaa|JARDINEIRO
8cf6c63c-84d2-49b9-b0c0-ffa23935fb6c|JARDINEIRO
3e2575cc-7638-4617-8f61-c8dc6d26934f|JARDINEIRO
c8018ccb-44d1-4ee8-a905-6ba039efebe8|JARDINEIRO
c987d42e-2e08-4533-adb5-ae2cc674b059|JARDINEIRO
1773c53f-9558-4988-bd6c-5871ca75a090|LAVADOR DE ROUPAS À MÁQUINA
a293c5ed-5430-4323-a434-37a213208dcc|LAVADOR DE ROUPAS A MAQUINA SUJA
addb9711-ab1f-428c-91ec-7af4608534d9|LAVADOR DE VEICULO
9fdd1191-431d-48b9-a741-37096472d4c4|LAVADORES
3ca2f737-3dde-4cdf-b672-1222bcdb4176|LAVADORES
a20a1035-dff4-4fdd-9eb2-51d8b0afacbd|LAVADORES
3356d7b6-66b0-4333-bbd4-fe36c9e92249|LAVADORES
779ef9ed-b844-4dab-b505-b06f3747b884|LAVADORES
092c300d-3b11-4208-9658-9e963d20918b|LIMPEZA 05H DP SANTA MARIA DO HERVAL
