id|nome|contrato_id
908fe04f-47b2-4ba4-932c-f9886a549188|UBS OSMAR WIENK|df731573-bad3-4a6b-9e96-06de32e28768
cd6e624d-bbd7-452d-b7b4-005d54895190|UBS PIRATINI|df731573-bad3-4a6b-9e96-06de32e28768
a0d80f25-444e-4853-a812-1edd5ef662c0|UBS PIRATINI 1|df731573-bad3-4a6b-9e96-06de32e28768
2154a017-e01a-4bbf-af8b-cc47640985f6|UBS SÃO FRANCISCO|df731573-bad3-4a6b-9e96-06de32e28768
7f58123c-43fa-4a47-b88a-e4b80ff48c2c|UBS SÃO MIGUEL|df731573-bad3-4a6b-9e96-06de32e28768
900d6e30-adce-4fe6-8c1b-39fad0aebbc6|UBS SUL AMERICA|df731573-bad3-4a6b-9e96-06de32e28768
371d47f8-97cd-427b-8047-203d44420805|UBS VICENTE PINTO|df731573-bad3-4a6b-9e96-06de32e28768
7c2c93b4-1c3d-45b5-a907-483486c5fe4d|UBS VILA OTILIA|df731573-bad3-4a6b-9e96-06de32e28768
58e42963-a610-43a0-94c4-898967f7eb4c|UBS ZONA SUL|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
1261cbba-d7f6-41e6-af77-f8b507aba2cc|UFFS - CERRO LARGO 041.2021|ce135d03-700c-45f3-a401-11913d9aa8ae
b6a43d95-4fcf-4d32-b484-75583042a16a|UFFS - CHAPECÓ 041.2021|ce135d03-700c-45f3-a401-11913d9aa8ae
a5a2bbf6-9021-43e6-b45b-68efe125a9d1|UFFS - ERECHIM 041.2021|ce135d03-700c-45f3-a401-11913d9aa8ae
dff44277-d4f3-4507-b089-7aaeb9e08bde|UFFS - LARANJEIRAS 041 2021|ce135d03-700c-45f3-a401-11913d9aa8ae
e938cc96-a633-4f9c-a47b-0d0949619ab5|UFFS - PASSO FUNDO 041 2021|ce135d03-700c-45f3-a401-11913d9aa8ae
de5548b3-becd-4be9-be88-9f4a1848b993|UFFS - REALEZA 041 2021|ce135d03-700c-45f3-a401-11913d9aa8ae
17ebedfb-b130-452f-92b3-523d865395f2|UNIDADE BASICA DE SAUDE|89df1462-ba23-49c5-bb10-064d1c6d93eb
90bf3538-668b-462c-9ea1-fda546a896f8|UNIDADE BASICA DE SAÚDE DA COAHB|89df1462-ba23-49c5-bb10-064d1c6d93eb
d8215315-81d5-43d2-b45f-348ff21e5863|UNIDADE BASICA DE SAÚDE DE ARMAÇÃO|89df1462-ba23-49c5-bb10-064d1c6d93eb
007be79c-a4f7-4beb-a73d-03840fc7f4f6|UNIDADE BASICA DE SAÚDE DE GRAVATÁ|89df1462-ba23-49c5-bb10-064d1c6d93eb
90825fff-5def-4d3d-a269-5ca8658248ee|UNIDADE BASICA DE SAÚDE DE SANTA LIDIA|89df1462-ba23-49c5-bb10-064d1c6d93eb
7c2698a1-8675-4db6-8dda-841435bb6b98|UNIDADE BASICA DE SAÚDE DE SÃO CRISTOVÃO|89df1462-ba23-49c5-bb10-064d1c6d93eb
04020e0a-6a10-4b60-b0ff-56255077d4ee|UNIDADE BASICA DE SAÚDE DO MARISCAL|89df1462-ba23-49c5-bb10-064d1c6d93eb
56248cb0-cf26-479d-9629-d9e3f00b68a7|UNIDADE BASICA DE SAÚDE NOSSA SRA DE FATIMA|89df1462-ba23-49c5-bb10-064d1c6d93eb
ca3064ee-a982-4915-8408-f7df34d66d49|UNIDADE CENTRAL DE SAÚDE E SECRETARIA MUNICIPAL DE SAÚDE|27e23133-db59-4386-a015-33a7310768fb
31965679-454f-4eed-9e89-c32e3d32aa63|UNIDADE DO POSTO DE ESTRATÉGIA DE SAÚDE DA FAMÍLIA DO BAIRRO MEDIANEIRA|27e23133-db59-4386-a015-33a7310768fb
65525d2b-a157-4836-a3a7-e2752c243f41|UNIDADE DO POSTO DE ESTRATÉGIA DE SAÚDE DA FAMÍLIA DO BAIRRO RENOVAÇÃO|27e23133-db59-4386-a015-33a7310768fb
9338c3c7-c7b9-4aee-8093-2577254bac5b|UNIDADE DO POSTO DE ESTRATÉGIA DE SAÚDE DA FAMÍLIA DO BAIRRO SANTO ANTÔNIO|27e23133-db59-4386-a015-33a7310768fb
a22b8221-412f-414e-964d-4ef663c8c711|UNIDADE DO POSTO DE ESTRATÉGIA DE SAÚDE DA FAMÍLIA DO BAIRRO SÃO FRANCISCO|27e23133-db59-4386-a015-33a7310768fb
785287e3-77ff-4392-9308-af523ed75a1a|UNIDADE DO POSTO DE ESTRATÉGIA DE SAÚDE DA FAMÍLIA DO BAIRRO UNIVERSAL|27e23133-db59-4386-a015-33a7310768fb
0d17d103-2468-45fb-82ec-2d167e5886a4|UPA|09fae1c8-0d32-4d66-bbcf-b41dd561b3b0
401ff98d-fff1-4339-872b-a725ce236987|UPA 24 H|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
695ae0ab-62e3-4148-b2a1-b8e6143cda4b|US BANANEIRAS|8500ea60-a5c4-495e-8c26-f009a34e2107
3371edb2-d52d-408e-9795-c9c7f8d833e8|US BELÉM NOVO|8500ea60-a5c4-495e-8c26-f009a34e2107
facee90c-e5ea-44f8-a5eb-4c9891bf30da|US CAMAQUÃ|8500ea60-a5c4-495e-8c26-f009a34e2107
8d2caba8-9604-4745-95d5-fc219e84c687|US COHAB|e30b03a4-9ecc-4cd1-8e71-8e68c93ab202
ad5efaf0-b79d-482e-9a4d-e4e79139b6b1|US IAPI E CEO ODONTO IAPI|8500ea60-a5c4-495e-8c26-f009a34e2107
3d8cc04d-9ff6-4110-91fc-a9219f6cd045|US MODELO|8500ea60-a5c4-495e-8c26-f009a34e2107
e740ca9c-c504-4403-aba8-ba882835b182|VIAÇÃO|773af58b-44f1-4cf7-bac7-901cc3b1694c
0bef6be6-67c1-4a88-8337-9107ed95f84c|VIGILANCIA SANITARIA|df731573-bad3-4a6b-9e96-06de32e28768
11d23702-f1f6-4a7e-b334-31fc4056c445|VINCULOS IVO ZANELLA|27e23133-db59-4386-a015-33a7310768fb
(444 linhas)
